"id","bucket_id","name","owner","created_at","updated_at","last_accessed_at","metadata","path_tokens","version","owner_id","user_metadata"
"cb1cea24-b4f1-4cec-86f6-49300fa26260","property-assets","37b88698-ee26-434e-b088-083dfe2160c6/neighbourhood/neighbourhood2.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-04 06:13:01.72235+00","2025-01-04 06:13:01.72235+00","2025-01-04 06:13:01.72235+00","{""eTag"":""\""ece859172a5b3ccd0deb757844f18d9a\"""",""size"":288311,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-04T06:13:02.000Z"",""contentLength"":288311,""httpStatusCode"":200}","[""37b88698-ee26-434e-b088-083dfe2160c6"",""neighbourhood"",""neighbourhood2.jpg""]","5961997f-8fd5-4941-afc8-9f8951761f98","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"9357585f-6549-426c-9262-7b01792ae973","property-assets","37b88698-ee26-434e-b088-083dfe2160c6/footer/4247018-596532-1620x1080.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-04 06:13:22.678259+00","2025-01-04 06:13:22.678259+00","2025-01-04 06:13:22.678259+00","{""eTag"":""\""ad79062b66b23344941993f7b4649000\"""",""size"":471885,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-04T06:13:23.000Z"",""contentLength"":471885,""httpStatusCode"":200}","[""37b88698-ee26-434e-b088-083dfe2160c6"",""footer"",""4247018-596532-1620x1080.jpg""]","81b44b07-138f-4847-b60f-61047ba70d6d","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"0e94504a-54bc-4b4f-bf5e-1b8c62408936","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/03.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:25.624741+00","2025-01-05 06:38:25.624741+00","2025-01-05 06:38:25.624741+00","{""eTag"":""\""d4fa804151f28de82edc1d12f99f19b6\"""",""size"":92240,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:26.000Z"",""contentLength"":92240,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""03.jpg""]","0f0df0a6-3784-45db-899e-79398ddead2b","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"699b5546-b41f-43bc-bcfe-9af0bdbf7a2a","property-assets","37b88698-ee26-434e-b088-083dfe2160c6/floorplan/floorplan2D.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-04 06:17:33.85016+00","2025-01-04 06:34:19.55291+00","2025-01-04 06:17:33.85016+00","{""eTag"":""\""06282388a027b5edc7daf26570bbeb37\"""",""size"":1202970,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-04T06:34:20.000Z"",""contentLength"":1202970,""httpStatusCode"":200}","[""37b88698-ee26-434e-b088-083dfe2160c6"",""floorplan"",""floorplan2D.jpg""]","7fcd36fa-4abe-4fcf-b7c9-89c02444038b","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"f015ba00-053f-4c9b-9498-75cb7c9d1a31","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/hero_video/155 Barnard Street + North Adelaide.mp4","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:07.915708+00","2025-01-05 06:38:07.915708+00","2025-01-05 06:38:07.915708+00","{""eTag"":""\""9bc9f47d95cbeb2d37a286a023611503-7\"""",""size"":36019272,""mimetype"":""video/mp4"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:07.000Z"",""contentLength"":36019272,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""hero_video"",""155 Barnard Street + North Adelaide.mp4""]","488a3bad-413b-40dd-ac92-345c4b7d5cf4","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"df52738e-12cd-40b2-87bf-fc8099f4cf03","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/01.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:23.664287+00","2025-01-05 06:38:23.664287+00","2025-01-05 06:38:23.664287+00","{""eTag"":""\""5040029bf085b741eb2524224d2f4110\"""",""size"":89836,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:24.000Z"",""contentLength"":89836,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""01.jpg""]","c089b55e-028e-4a20-8125-1467edfcf1a6","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"7f3056ba-eeae-48b9-8616-c9e86b44de49","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/02.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:24.700043+00","2025-01-05 06:38:24.700043+00","2025-01-05 06:38:24.700043+00","{""eTag"":""\""afd4b20e960a89716ac770a7b34a42c4\"""",""size"":91688,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:25.000Z"",""contentLength"":91688,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""02.jpg""]","721b854a-6808-4914-a770-8e6a15c78185","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"b0a78d6c-7142-4c4b-bd0d-2046bf53d520","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/04.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:26.53862+00","2025-01-05 06:38:26.53862+00","2025-01-05 06:38:26.53862+00","{""eTag"":""\""cd5f4884f8968dbe161a3dbcc119aded\"""",""size"":91012,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:27.000Z"",""contentLength"":91012,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""04.jpg""]","3428f505-c1d0-4f22-a8b3-49063bf7989a","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"51bc12ad-284e-431d-aa5f-c1f60ea0508f","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/05.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:27.325647+00","2025-01-05 06:38:27.325647+00","2025-01-05 06:38:27.325647+00","{""eTag"":""\""56d73bd3ed612eee97b81ea2839c0981\"""",""size"":91651,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:28.000Z"",""contentLength"":91651,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""05.jpg""]","ec67e39d-a5b5-4aa6-aaf5-e0f5fd801316","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"5ed55e17-c7fe-471f-8332-d3395f28e22e","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/07.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:28.641307+00","2025-01-05 06:38:28.641307+00","2025-01-05 06:38:28.641307+00","{""eTag"":""\""1e9e6276a502c51c797e08e36a2a7aec\"""",""size"":91073,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:29.000Z"",""contentLength"":91073,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""07.jpg""]","ed5a6ebb-a483-46f8-8e6e-b70a5ed0c70d","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"588d3e73-49e3-4d8e-9c9f-bfef6b364e7d","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/gallery/08.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:29.282248+00","2025-01-05 06:38:29.282248+00","2025-01-05 06:38:29.282248+00","{""eTag"":""\""41b76256d43fc279a186f6eee692f08c\"""",""size"":92960,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:30.000Z"",""contentLength"":92960,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""gallery"",""08.jpg""]","e4ce3bb1-46ae-4915-af65-84662af787c9","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"ab1a731a-0567-4d6d-9590-e25311b52f25","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/your_home/01.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:36.177605+00","2025-01-05 06:38:36.177605+00","2025-01-05 06:38:36.177605+00","{""eTag"":""\""5040029bf085b741eb2524224d2f4110\"""",""size"":89836,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:37.000Z"",""contentLength"":89836,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""your_home"",""01.jpg""]","d7d48cbd-4308-4254-a9f9-3ab4979b05c0","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"23b2e563-7d45-4b95-94fd-a0c7e7c32963","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/neighbourhood/NHood1.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:45.903021+00","2025-01-05 06:38:45.903021+00","2025-01-05 06:38:45.903021+00","{""eTag"":""\""18a8bcc7c45f8738659a5b5d60bbc429\"""",""size"":112766,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:46.000Z"",""contentLength"":112766,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""neighbourhood"",""NHood1.jpg""]","4e82ab2b-1254-4d3f-af73-49527e657a00","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"7bb5a1c3-63e9-4e2d-b04d-2bb97d560bed","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/neighbourhood/NHood2.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:46.740369+00","2025-01-05 06:38:46.740369+00","2025-01-05 06:38:46.740369+00","{""eTag"":""\""bd82ac9a99be7d114b1c8a49804b365f\"""",""size"":114776,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:47.000Z"",""contentLength"":114776,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""neighbourhood"",""NHood2.jpg""]","ff02179e-b230-47be-9578-2171416fde08","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"d35d1548-d9bd-4647-8497-4e5c5ad5c825","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/neighbourhood/NHood3.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:38:47.465302+00","2025-01-05 06:38:47.465302+00","2025-01-05 06:38:47.465302+00","{""eTag"":""\""152ef39fe91316e9fddda31459ce476a\"""",""size"":114944,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:38:48.000Z"",""contentLength"":114944,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""neighbourhood"",""NHood3.jpg""]","1996f604-4851-4a13-be1a-570dd3830f33","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"4da03c93-c32d-4f00-afb6-e753d971d7e3","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/footer/Front.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:39:03.173458+00","2025-01-05 06:39:03.173458+00","2025-01-05 06:39:03.173458+00","{""eTag"":""\""4229ba5de9e7076a1b8951f20f0ad2b6\"""",""size"":97261,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:39:04.000Z"",""contentLength"":97261,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""footer"",""Front.jpg""]","4dba6afb-b55a-4c5c-820b-72e7b258d682","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"62e2404e-146e-46ca-9248-e31aa5c4b437","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/floorplan/Floorplan.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:39:56.876747+00","2025-01-05 06:39:56.876747+00","2025-01-05 06:39:56.876747+00","{""eTag"":""\""82263b4cb1a570f815c3778ffb5d08c9\"""",""size"":89869,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:39:57.000Z"",""contentLength"":89869,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""floorplan"",""Floorplan.jpg""]","dde613e4-0055-4b8e-b950-a2709b80564c","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"3a957900-676f-41d3-8e24-aa9208677c4e","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/features_banner/FeatBanner.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:51:15.100283+00","2025-01-05 07:02:53.182404+00","2025-01-05 06:51:15.100283+00","{""eTag"":""\""114aa057e2eeddb3e8491879ba1d9343\"""",""size"":100959,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T07:02:54.000Z"",""contentLength"":100959,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""features_banner"",""FeatBanner.jpg""]","281df77b-6ea7-480f-b329-f41fbbec30f5","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"5ee9a793-979c-4a1e-a155-7367c065c46f","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/property_logo/PropertyLogo.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:51:29.574331+00","2025-01-05 06:51:29.574331+00","2025-01-05 06:51:29.574331+00","{""eTag"":""\""ce92256868139b14c5f70049a86bbc17\"""",""size"":105296,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T06:51:30.000Z"",""contentLength"":105296,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""property_logo"",""PropertyLogo.jpg""]","1e4a6d2f-7c07-451a-9632-7edef4e57fbf","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"4fb5f2f7-d055-4719-9cfd-ff0df0edc13e","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/lifestyle_banner/LifestyleBanner.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:51:19.994496+00","2025-01-05 07:03:00.764025+00","2025-01-05 06:51:19.994496+00","{""eTag"":""\""437611cfca219b93881c1c3b2ae85a91\"""",""size"":100950,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T07:03:01.000Z"",""contentLength"":100950,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""lifestyle_banner"",""LifestyleBanner.jpg""]","bab4d7a8-4b67-4299-8c20-c1f3a314592d","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"8a807e1c-98a4-4b83-a373-9d1cbb69d45a","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/neighbourhood_banner/NHoodBanner.jpg","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 06:51:24.872686+00","2025-01-05 07:03:04.651663+00","2025-01-05 06:51:24.872686+00","{""eTag"":""\""8b65d1af3b332572d0b307e95ca33417\"""",""size"":97597,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T07:03:05.000Z"",""contentLength"":97597,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""neighbourhood_banner"",""NHoodBanner.jpg""]","aea945c3-b079-4fbb-ac20-2867c2f51516","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"
"ff22c8a9-c7d2-4cc4-80c0-d5343913e9f6","property-assets","144e229e-34c9-4fa9-bb16-cfdc0dd0937a/property_logo/PropertyLogo.png","f8f49c14-4ccf-4564-81bd-53bc68dedd46","2025-01-05 07:03:11.710933+00","2025-01-05 07:03:11.710933+00","2025-01-05 07:03:11.710933+00","{""eTag"":""\""82cda7361c49598bd05894fcaea881e7\"""",""size"":63889,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2025-01-05T07:03:12.000Z"",""contentLength"":63889,""httpStatusCode"":200}","[""144e229e-34c9-4fa9-bb16-cfdc0dd0937a"",""property_logo"",""PropertyLogo.png""]","78587b7a-8ea9-463a-84f7-edd2226c238c","f8f49c14-4ccf-4564-81bd-53bc68dedd46","{}"